,album,duration,explicit,track_number,trackid
1624,7p1ydiRQ7EOYgp4iWPdG3n,157233,False,11,4UDXtNmX0ZL0ipGEc2aBwL
1625,7p1ydiRQ7EOYgp4iWPdG3n,78020,False,12,4J2aKHa57MFj3zHhQitZDM
1626,7p1ydiRQ7EOYgp4iWPdG3n,72848,False,13,1UPQGcIyOLqEwTmkiTTFe5
1627,7p1ydiRQ7EOYgp4iWPdG3n,195893,False,14,0ak19JnF6mxmCD9ExJcPXq
1628,7p1ydiRQ7EOYgp4iWPdG3n,164531,False,15,1iEuLiGRu1FZVJLELqToIa
1629,4MdnAV4OHefdPxJFowPd3F,144393,True,1,4IfE2auncm2WVzGxdJntVs
1630,4MdnAV4OHefdPxJFowPd3F,176338,False,2,3xx6HU3NmTvZRbjF9qG58V
1631,4MdnAV4OHefdPxJFowPd3F,304392,False,3,390YCDgcQcCNPltac7VIub
1632,4MdnAV4OHefdPxJFowPd3F,85296,False,4,18YR8BuH9EarAbgpl8TymH
1633,4MdnAV4OHefdPxJFowPd3F,458073,False,5,4NF3QP2wQkhXf3M3YjmOjs
1634,7d7tzfM52f8LobDgWFTylZ,144393,False,1,6lQ9VBiG3wl66iNKUA9Jwv
1635,7d7tzfM52f8LobDgWFTylZ,176338,False,2,1oQTpp5lwRsq5ye4gG9YsF
1636,7d7tzfM52f8LobDgWFTylZ,304392,False,3,1nGKM7Ygor3nkGm5KKXoz7
1637,7d7tzfM52f8LobDgWFTylZ,85296,False,4,69Ncww8UpZXLYz2feSDBVL
1638,7d7tzfM52f8LobDgWFTylZ,458073,False,5,6RDmviovDhMyVEwMWBfVzA
1639,0avLx0SWxt6VktnahOQnNb,144393,False,1,32XT2TEeaYcXMEYBcXqY9n
1640,5Hrm31iC0yClUPK1h8pJMr,245493,False,1,08t2sJO0yQpJjD5sGGVNO2
1641,5Hrm31iC0yClUPK1h8pJMr,196653,False,2,4DRVc4kbkX9ngmtJqNEuOW
1642,5Hrm31iC0yClUPK1h8pJMr,254706,False,3,6HmpAMr2GUIeKWOxg9V3qu
1643,5Hrm31iC0yClUPK1h8pJMr,214240,False,4,0QqQNLAgOcCZSr6QecJ8wn
1644,5Hrm31iC0yClUPK1h8pJMr,163760,False,5,0TO35UECkWTZ27YyIxJD3y
1645,5Hrm31iC0yClUPK1h8pJMr,161533,False,6,5ZOFT07Y3IDMxLYwDQh7Ex
1646,5Hrm31iC0yClUPK1h8pJMr,168213,False,7,3ACTiDn4NmbPMpL4cRJkXp
1647,5Hrm31iC0yClUPK1h8pJMr,228680,False,8,5yq5ZL4WwvFkdUoH7AfbBa
1648,5Hrm31iC0yClUPK1h8pJMr,118280,False,9,6lsTTi9U5Wg4sd0GpNXWeO
1649,5Hrm31iC0yClUPK1h8pJMr,188786,False,10,1QO0DoO9Ic0sgb4ZtqqTtf
1650,5Hrm31iC0yClUPK1h8pJMr,281706,False,11,6x4uow7lzyLnJFkjAg8jwB
1651,5Hrm31iC0yClUPK1h8pJMr,246973,False,12,56lt3nukxNVMv0EnSAG4sb
1652,04EajKw866bzJn3EW8HOdQ,245493,False,1,26WNKAgxNfg1MkhpBrx8UV
1653,04EajKw866bzJn3EW8HOdQ,196653,False,2,4mjLOHZRthpp6YFpaFGWWX
1654,04EajKw866bzJn3EW8HOdQ,254706,False,3,7uVXl0HtdXwicAHgZAP5WO
1655,04EajKw866bzJn3EW8HOdQ,214240,False,4,1iTkK3Tt6FXjNx5obJrZCq
1656,04EajKw866bzJn3EW8HOdQ,163760,False,5,4C8005ijJnlZgJiGXIljgh
1657,04EajKw866bzJn3EW8HOdQ,161533,False,6,7Agy86rG456dpiHs8WXC9h
1658,04EajKw866bzJn3EW8HOdQ,168213,False,7,4WbfZ7WcjyaO205hcQoww6
1659,04EajKw866bzJn3EW8HOdQ,228680,False,8,2XBjW4wwEuMrp0rhdtjDec
1660,04EajKw866bzJn3EW8HOdQ,118280,False,9,5FDR3rUEfK6Ak66Rc3ZSMn
1661,04EajKw866bzJn3EW8HOdQ,188786,False,10,7gDT5Kgcjpcd0btuV3Vs9N
1662,04EajKw866bzJn3EW8HOdQ,281706,False,11,1LkQj60h7ZaRuy0BCeUe6a
1663,04EajKw866bzJn3EW8HOdQ,246973,False,12,3aXZjGHTGBd42eXWfZ5773
1664,07ItttFbXOwyTMyDkaKgF8,593151,False,1,0YK8gD4OS9nnOQ7HzAiWfp
1665,07ItttFbXOwyTMyDkaKgF8,431741,False,2,2QJwZUp1BDp7cAbt7sfuGK
1666,07ItttFbXOwyTMyDkaKgF8,266655,False,3,0yi0Uwhc8L8wSWQ3XuKg40
1667,07ItttFbXOwyTMyDkaKgF8,434725,False,4,3FpBBAR6VFNQ5uL6FT6oFw
1668,07ItttFbXOwyTMyDkaKgF8,370491,False,5,5mPhMWjXTngj4j7tC4bs7o
1669,07ItttFbXOwyTMyDkaKgF8,667974,False,6,06lqJ0dXktPrEkR83FZKv2
1670,07ItttFbXOwyTMyDkaKgF8,492450,False,7,2nfqFT4IHzLAg8GdFzlukB
1671,07ItttFbXOwyTMyDkaKgF8,910499,False,8,1Iy4wll0QZPhlqRk9nAjcG
1672,07ItttFbXOwyTMyDkaKgF8,489789,False,9,2pwfAxVhAfpkNph1WqQs6B
1673,07ItttFbXOwyTMyDkaKgF8,533909,False,10,7AwJaVb0OyG6XHWDjWrYKX
1674,07ItttFbXOwyTMyDkaKgF8,502903,False,11,0vHA0nepWnsmyK4cbA1kH9
1675,07ItttFbXOwyTMyDkaKgF8,660708,False,12,1ZZI3BavKoHrG4Z3uBcoEk
1676,07ItttFbXOwyTMyDkaKgF8,606471,False,13,7L47EgOvkQwuDLoInUBp5x
1677,5oGTvMOfwjF0b4BMMDM3Lh,593151,False,1,0fyQtarQalOLCPkrgg7Fwx
1678,5oGTvMOfwjF0b4BMMDM3Lh,431741,False,2,2zQAP2FJSlZZ6f1dLggPIH
1679,5oGTvMOfwjF0b4BMMDM3Lh,266655,False,3,5eTkm0weSY2crJHYiVsjz9
1680,5oGTvMOfwjF0b4BMMDM3Lh,434725,False,4,4liOMwBMU38sPiCagcdpZZ
1681,5oGTvMOfwjF0b4BMMDM3Lh,370491,False,5,3UekUTxoTrBB8kbjHhGIe7
1682,5oGTvMOfwjF0b4BMMDM3Lh,667974,False,6,1m51N2NCehIgPSdXp5GQ2u
1683,5oGTvMOfwjF0b4BMMDM3Lh,492450,False,7,09pMZzA9UIlLMmcmxJFUgv
1684,5oGTvMOfwjF0b4BMMDM3Lh,910499,False,8,6r7uFlfGlyYYVnTIZ3Nuyy
1685,5oGTvMOfwjF0b4BMMDM3Lh,489789,False,9,3rdUlVrfISAzUtFhypNAVX
1686,5oGTvMOfwjF0b4BMMDM3Lh,533909,False,10,0GMQEUrv68XRicecM0dFbS
1687,5oGTvMOfwjF0b4BMMDM3Lh,502903,False,11,6j0CiSWlPaH3DJBuwbztaj
1688,5oGTvMOfwjF0b4BMMDM3Lh,660708,False,12,7iI8Fivh51XHmvLaZ77icg
1689,5oGTvMOfwjF0b4BMMDM3Lh,606471,False,13,26fvZ89OxcAfUaFOcLyrx9
1690,76m3B15YuLtp9GqUZpDhbL,721929,False,1,4RI9mgmBuR8S3nJnGc6IO3
1691,76m3B15YuLtp9GqUZpDhbL,351677,False,2,4jPX4yWiY3t13cCpLS7KH9
1692,76m3B15YuLtp9GqUZpDhbL,452784,False,3,0dm2XEv9wxmr3b512ou5Kt
1693,76m3B15YuLtp9GqUZpDhbL,640097,False,4,04h3QX4M2jfCYz59BzOFTw
1694,4YoqfKlpECNAbxnHov2RLl,305713,False,1,4QXURF6Dbhv0Y90l0dNVy2
1695,4YoqfKlpECNAbxnHov2RLl,254799,False,2,0DSgSuNAzdMb5S3Q4krU7Y
1696,4YoqfKlpECNAbxnHov2RLl,175813,False,3,5Dn3nk34FKQCGA1HNtAfof
1697,4YoqfKlpECNAbxnHov2RLl,334453,False,4,2L9fqGupndp5e50AH29e5A
1698,4YoqfKlpECNAbxnHov2RLl,300266,False,5,0NKiOr61Bsg6KVtQoyX51y
1699,4YoqfKlpECNAbxnHov2RLl,274093,False,6,2RydUKmo7zqEoZaUDbOv93
1700,4YoqfKlpECNAbxnHov2RLl,361599,False,7,42LpwfnkyH8ieXie7FEWjx
1701,4YoqfKlpECNAbxnHov2RLl,405626,False,8,41btg4nEPfPhQV1nqDzfPE
1702,4YoqfKlpECNAbxnHov2RLl,258599,False,9,4pnjOHTCeDoQEZusV5Fjy0
1703,4YoqfKlpECNAbxnHov2RLl,210093,False,10,1kQwcBxCixH9cq3u2QAGgr
1704,4YoqfKlpECNAbxnHov2RLl,336349,False,11,0IBnHZQT35G9LCmquySVkH
1705,6qufaM0wuJekJq8fkDCMGM,305200,False,1,4JTYTfnsyZiF3wHnW90XMV
1706,6qufaM0wuJekJq8fkDCMGM,255000,False,2,4l2rsiYiSo4cAGSKrR0svL
1707,6qufaM0wuJekJq8fkDCMGM,175466,False,3,5VdjKzkRh3pflmNKKF2klF
1708,6qufaM0wuJekJq8fkDCMGM,334586,False,4,17kAwDAHfrTRw2EHcFOHQv
1709,6qufaM0wuJekJq8fkDCMGM,300253,False,5,02foNxqKbYAJN1kMgomIlG
1710,6qufaM0wuJekJq8fkDCMGM,274066,False,6,0LMx38a5gSE3E0nRZ9OWSt
1711,6qufaM0wuJekJq8fkDCMGM,361613,False,7,0tTICSPK9NS6Sq2VKlfRBQ
1712,6qufaM0wuJekJq8fkDCMGM,405653,False,8,6NIYLOdJvqujCTMbmY7QTk
1713,6qufaM0wuJekJq8fkDCMGM,258613,False,9,0OI2anGuaQGzZ4r41jf9Zq
1714,6qufaM0wuJekJq8fkDCMGM,210093,False,10,3OiYZKMihoCYX7UIJS8x3g
1715,6qufaM0wuJekJq8fkDCMGM,336360,False,11,2Sj2dy3NTlAEwwSdxJb1MO
1716,2psl2d5HvtI9zEkiP6rl5J,305200,False,1,65gstoWyuXyk0ESkshdoYF
1717,2psl2d5HvtI9zEkiP6rl5J,255000,False,2,4OYU28C41PxRzcIbrAvQWl
1718,2psl2d5HvtI9zEkiP6rl5J,175466,False,3,41baiEy0FSE0aO99m6lwcI
1719,2psl2d5HvtI9zEkiP6rl5J,334586,False,4,4PwAFC1HEJSdwDlIKxX1L7
1720,2psl2d5HvtI9zEkiP6rl5J,300253,False,5,69T0WlJEIv9jOjik7bc6b6
1721,2psl2d5HvtI9zEkiP6rl5J,274066,False,6,5FRMTOVdaRNuZV8E53y1h8
1722,2psl2d5HvtI9zEkiP6rl5J,361613,False,7,4w7DuQwGdiBX2EdOSM2M1g
1723,2psl2d5HvtI9zEkiP6rl5J,405653,False,8,10QD8qNxvakZa0eYbQJHlV
1724,2psl2d5HvtI9zEkiP6rl5J,258613,False,9,6trKxgb2ajCXPVGlzcpwlq
1725,2psl2d5HvtI9zEkiP6rl5J,210093,False,10,4Hp5G7JSiaZYrw3FSjZeEZ
1726,2psl2d5HvtI9zEkiP6rl5J,336346,False,11,2OD1ClAw14W1TSVDVzhsbM
1727,4D3ffUyeAqsRTnpW0YL3HD,305200,False,1,51iKB3C4CzcJDVaDJ7iAIw
1728,4D3ffUyeAqsRTnpW0YL3HD,255000,False,2,442wI3Lf7WLlOLzGQCDloB
1729,4D3ffUyeAqsRTnpW0YL3HD,175466,False,3,4GHmMo1Q1H1wzTH0pX87Dp
1730,4D3ffUyeAqsRTnpW0YL3HD,334586,False,4,0aDb72grudOHiFkGG5T7BC
1731,4D3ffUyeAqsRTnpW0YL3HD,300253,False,5,1cxiQ3TZuxkW23OiFmrm6w
1732,4D3ffUyeAqsRTnpW0YL3HD,274066,False,6,2zL0E1nwc9CtjwOsBEyY10
1733,4D3ffUyeAqsRTnpW0YL3HD,361613,False,7,3zCejX4mbSZXmm9kKKUcYM
1734,4D3ffUyeAqsRTnpW0YL3HD,405653,False,8,51EFUhkxOYNMAVV5uv0rPg
1735,4D3ffUyeAqsRTnpW0YL3HD,258613,False,9,6WNdaUUbYzyJjUf9urvp1i
1736,4D3ffUyeAqsRTnpW0YL3HD,210093,False,10,64hpnb6cMvox0ksfxobw4B
1737,4D3ffUyeAqsRTnpW0YL3HD,336346,False,11,1zYPO4ntXAh9Jjj9zE0z4U
1738,2ubcpNSTp9ce6xhGEOJxm1,305200,False,1,4nQpNJSUO9YEKSrCbDCgE7
1739,2ubcpNSTp9ce6xhGEOJxm1,255000,False,2,3BNvTGQvMYkwwMKozQiDuF
1740,2ubcpNSTp9ce6xhGEOJxm1,175466,False,3,0pffX4fimG1mihVfEpO4Zv
1741,2ubcpNSTp9ce6xhGEOJxm1,334586,False,4,6sL5onzregispCoFem8qXW
1742,2ubcpNSTp9ce6xhGEOJxm1,300253,False,5,0haJ4fQ6yimLAfQQbHjgWj
1743,2ubcpNSTp9ce6xhGEOJxm1,274066,False,6,6iW3Vm8Xxsk3Y40usNQsZR
1744,2ubcpNSTp9ce6xhGEOJxm1,361613,False,7,3L8StixB6n224IBNnldbgN
1745,2ubcpNSTp9ce6xhGEOJxm1,405653,False,8,3i34T6zGz3nLqGgC1mEzUb
1746,2ubcpNSTp9ce6xhGEOJxm1,258613,False,9,2BT6p9SA3uevBcv7wnvHax
1747,2ubcpNSTp9ce6xhGEOJxm1,210093,False,10,4Jcdhz01XKUqREZ5ZcAvEp
1748,2ubcpNSTp9ce6xhGEOJxm1,336346,False,11,2m1v4X1stJtfoQgvwwvjPA
1749,2Uw36CvG7xxfhG137LsrIa,183678,False,1,2gvz2pUIRFZDeORQPuwrYu
1750,2Uw36CvG7xxfhG137LsrIa,315646,False,2,5Fo8Ax7UZfCf2o9Rm3VsaD
1751,081NzJZb3ajhRQ8q5kAnnD,183678,False,1,4daxmbWbdRCnXUhveCHK1H
1752,081NzJZb3ajhRQ8q5kAnnD,315646,False,2,3p9O2D2RgkjkNSszJeSc5g
1753,0l7D5yO4LCAyQ5Q9QljOU2,322386,False,1,3lqYQrv2ij1N1bG8TvrZem
1754,0l7D5yO4LCAyQ5Q9QljOU2,405586,False,2,3OzBfEIRte9W7pUnrN64aL
1755,0l7D5yO4LCAyQ5Q9QljOU2,208453,False,3,6z4RhiLlhUIWa7LCZdVbtj
1756,0l7D5yO4LCAyQ5Q9QljOU2,276066,False,4,3XFuTySeFmwNYs8ClkpBVK
1757,0l7D5yO4LCAyQ5Q9QljOU2,429853,False,5,25e2NpqMKxwHcT6RQj4u8M
1758,1edqqBM1L6WHR2zFkxgyD9,322026,False,1,06tgwAKMMkKkAB1Apr9JmA
1759,1edqqBM1L6WHR2zFkxgyD9,340786,False,2,48NTg3Pnu8zwFsH78cnqZ1
1760,1edqqBM1L6WHR2zFkxgyD9,314066,False,3,2YEtADfI0aNiDvSsn9a8HU
1761,1edqqBM1L6WHR2zFkxgyD9,270120,False,4,4g8ULsepg2xiaWOkddFI7V
1762,1edqqBM1L6WHR2zFkxgyD9,346040,False,5,2jop1FmAczt9tzDFIZxiCq
1763,1edqqBM1L6WHR2zFkxgyD9,313560,False,6,41ITOFaLEaACh7YcYecBBI
1764,1edqqBM1L6WHR2zFkxgyD9,270653,False,7,2AdcTcyCTOt3NqpSQaewrN
1765,1edqqBM1L6WHR2zFkxgyD9,233453,False,8,6pz2dREjX6L2FyfKlc1g6v
1766,1edqqBM1L6WHR2zFkxgyD9,252226,False,9,4S5IjywcmRXS4L9BFdKnTS
1767,1edqqBM1L6WHR2zFkxgyD9,263333,False,10,49p7WVjFT7odZCsIStkd8j
1768,1edqqBM1L6WHR2zFkxgyD9,359026,False,11,5ibNeXXuKBFOCaCgmAFCwy
1769,4DYEmgkeSH5EUsMu5Aqiiy,322026,False,1,55p2V0aFzcWMxFtHvtMpbx
1770,4DYEmgkeSH5EUsMu5Aqiiy,340786,False,2,5FtdGiTWfHaeImOLcRpqli
1771,4DYEmgkeSH5EUsMu5Aqiiy,314066,False,3,6fxkD1xDrtyzvN5aiDREp8
1772,4DYEmgkeSH5EUsMu5Aqiiy,270120,False,4,3iGa8tg64HRcHwKjvRgw6H
1773,4DYEmgkeSH5EUsMu5Aqiiy,346040,False,5,5VscQdb6O2WjfkeWKdaatN
1774,4DYEmgkeSH5EUsMu5Aqiiy,313560,False,6,4MJtCA7EdbBsZj5YjWhvIj
1775,4DYEmgkeSH5EUsMu5Aqiiy,270653,False,7,0CnkTl11uxKejIMf3tn52c
1776,4DYEmgkeSH5EUsMu5Aqiiy,233453,False,8,10bgaVS5rYKeO6VVtS05g6
1777,4DYEmgkeSH5EUsMu5Aqiiy,252226,False,9,51pntiNTf6KQEGcDmLwdSF
1778,4DYEmgkeSH5EUsMu5Aqiiy,263333,False,10,6zYfjkgI3zmSav8BznJ1b2
1779,4DYEmgkeSH5EUsMu5Aqiiy,359026,False,11,7ILLbWwzTS0pmlnEkTm110
1780,4F4ykbsg5C8sL5WX364PvB,322026,False,1,2t5QobE3sPUlzoPKtwzoDN
1781,4F4ykbsg5C8sL5WX364PvB,340786,False,2,6hlJIYn5IBNqcSGTS6X5Xq
1782,4F4ykbsg5C8sL5WX364PvB,314066,False,3,16ScNpq7Q8evTCPraNL921
1783,4F4ykbsg5C8sL5WX364PvB,270120,False,4,12PoaLDJda3g9FZeH8rtEQ
1784,4F4ykbsg5C8sL5WX364PvB,346040,False,5,0WWaHr22ymlJ1GRUtQvN1f
1785,4F4ykbsg5C8sL5WX364PvB,313560,False,6,0UUOkEhI7De6onq3DprQvr
1786,4F4ykbsg5C8sL5WX364PvB,270653,False,7,46facc5fHe9nmMghI1ClRk
1787,4F4ykbsg5C8sL5WX364PvB,233453,False,8,0fAOt7rUybdxZhZgulgRyR
1788,4F4ykbsg5C8sL5WX364PvB,252226,False,9,6nqlPgVKyi4L0hwloS6j0C
1789,4F4ykbsg5C8sL5WX364PvB,263333,False,10,2KVWDYhbJceYS8kCj9bBMS
1790,4F4ykbsg5C8sL5WX364PvB,359026,False,11,0zCTF9ChYsu6cPSdhBwyCP
1791,02vTLsOXcSItxqbLMCsaRo,322026,False,1,5xma8LVnmDCm0XwnB0ynkj
1792,02vTLsOXcSItxqbLMCsaRo,340786,False,2,1kn0qoZsAYz2IEOSmWGrvX
1793,02vTLsOXcSItxqbLMCsaRo,314066,False,3,3YTMhr0rJhgyYg8qunGZmL
1794,02vTLsOXcSItxqbLMCsaRo,270120,False,4,6RphjcLJnv7ah1MV1rmvMb
1795,02vTLsOXcSItxqbLMCsaRo,346040,False,5,7DZ0naWyh4SvPeoG8R4FaO
1796,02vTLsOXcSItxqbLMCsaRo,313560,False,6,16BC19z3cSYJzIccJaNMh2
1797,02vTLsOXcSItxqbLMCsaRo,270653,False,7,75K5PiPoTxDdSBDKSZ516n
1798,02vTLsOXcSItxqbLMCsaRo,233453,False,8,3sn5sFxrswiHBz7NpGy0jQ
1799,02vTLsOXcSItxqbLMCsaRo,252226,False,9,04yrPIF2Ix871gi8xmM45Z
1800,02vTLsOXcSItxqbLMCsaRo,263333,False,10,5uwkqYOMd4tdKFqCTiIAzK
1801,02vTLsOXcSItxqbLMCsaRo,359026,False,11,1HB3s28T5bev3Uh7Q8Tyz0
1802,18Q1HuPcwpd0OGREi5xvVQ,207493,False,1,1bk4xA1qiCEgkl7aOy8epZ
1803,18Q1HuPcwpd0OGREi5xvVQ,410426,False,2,6J8oGnQOliGVpGYsRP25ZU
1804,18Q1HuPcwpd0OGREi5xvVQ,256519,False,3,2ecJPRhBhGPOIikznKd1z7
1805,18Q1HuPcwpd0OGREi5xvVQ,218426,False,4,5ykAgZyni54upl6Q03UEse
1806,7hX14egelcEbu3NxDjseW7,313173,False,1,4TMc0wYpT6a8okFEGbUqlr
1807,7hX14egelcEbu3NxDjseW7,265186,False,2,04KSeJSb6ojNQHdqkwVpfC
1808,7hX14egelcEbu3NxDjseW7,270106,False,3,7HjZg1Vl01ZhhY59xPF86K
1809,7hX14egelcEbu3NxDjseW7,394680,False,4,6v07nsMhkWvGXj3MQUxexy
1810,7hX14egelcEbu3NxDjseW7,410906,False,5,7FZdUAxXq1YW89U7uUU1gh
1811,7hX14egelcEbu3NxDjseW7,272520,False,6,1nhHguZS88UmVvmZ47gKVx
1812,7hX14egelcEbu3NxDjseW7,164786,False,7,7DDAF8ZFUmaboR0a0UTEHM
1813,7hX14egelcEbu3NxDjseW7,342133,False,8,1s38oCwP1Mg3EbkzFxd6Et
1814,7hX14egelcEbu3NxDjseW7,181266,False,9,6ZCKO95JYX2YlFBudvn7hT
1815,6ZbMOLJwdzaWQMTHr10ilO,315173,False,1,7lroJrVXsvkWQqlcxTmJMB
1816,6ZbMOLJwdzaWQMTHr10ilO,267186,False,2,3nW8QthYICOCuRUmph8j3p
1817,6ZbMOLJwdzaWQMTHr10ilO,272106,False,3,06M7bFudfipJg4EpAMOxF7
1818,6ZbMOLJwdzaWQMTHr10ilO,396680,False,4,5qptXywf9UYsuBJ8PtTEjQ
1819,6ZbMOLJwdzaWQMTHr10ilO,412906,False,5,2H4TcEGiPi1nbY7yY6dRLV
1820,6ZbMOLJwdzaWQMTHr10ilO,274520,False,6,0jDRl66t5hTRRcTCJdn9fy
1821,6ZbMOLJwdzaWQMTHr10ilO,166786,False,7,6suMVB8YxiqerpFuw5pHSJ
1822,6ZbMOLJwdzaWQMTHr10ilO,344133,False,8,3eSsqPPhYT1K9nixA9JHPH
1823,6ZbMOLJwdzaWQMTHr10ilO,183266,False,9,2ol2H9hv8iou6lQjVY8J1i
1824,6ZbMOLJwdzaWQMTHr10ilO,555200,False,10,1OaUlP8xDL36PVdHLZLMvc
1825,6ZbMOLJwdzaWQMTHr10ilO,403813,False,11,0t8yyWrQ7JWcc6pHSN3d9h
1826,6AVvE9pHC1Hee6YQxmolEI,212426,False,1,0X6jqU17CzbUia9LuNfT33
1827,6AVvE9pHC1Hee6YQxmolEI,218600,False,2,6rI5YPFtEuJmfXMa2Owra5
1828,6AVvE9pHC1Hee6YQxmolEI,121680,False,3,59dbSYtIbwsM15bJQMniNu
1829,6AVvE9pHC1Hee6YQxmolEI,164866,False,4,7s9mUUcrvaQoXskarXC7NP
1830,6AVvE9pHC1Hee6YQxmolEI,241933,False,5,5XSshIujAIQxyINgxkTDiO
1831,6AVvE9pHC1Hee6YQxmolEI,275360,False,6,11i0t6gc6ysgT5RW2ezXPg
1832,6AVvE9pHC1Hee6YQxmolEI,204226,False,7,5UW250oLiHbWI6eOcz1arg
1833,6AVvE9pHC1Hee6YQxmolEI,230440,False,8,2JLtFy6dHH0lm1GqrRlens
1834,6AVvE9pHC1Hee6YQxmolEI,239413,False,9,4dpFaxF0GLcool5JekeCn8
1835,6AVvE9pHC1Hee6YQxmolEI,236813,False,10,6P2rOBYc7X1rTIFJzcWYiE
1836,0ne82fLz1IekjMfwJlTBLO,212333,False,1,63EQz97f1xNjO2pjvC0bLq
1837,0ne82fLz1IekjMfwJlTBLO,218613,False,2,4POiCpIxuj9AaoJXLqxaJm
1838,0ne82fLz1IekjMfwJlTBLO,121706,False,3,0mLx8MIxUaofuyarY4Yzy7
1839,0ne82fLz1IekjMfwJlTBLO,164880,False,4,1S9LAWWiakZyuHLKLB15AX
1840,0ne82fLz1IekjMfwJlTBLO,241960,False,5,3jULczZsQoSxTweyHDquPE
1841,0ne82fLz1IekjMfwJlTBLO,275373,False,6,5UIcBLAelbRoElEXuZfmyK
1842,0ne82fLz1IekjMfwJlTBLO,204253,False,7,6ahuyzslS4YfAVOhx0ccic
1843,0ne82fLz1IekjMfwJlTBLO,230453,False,8,5ZstxAV8hj5HYgBkgjK09S
1844,0ne82fLz1IekjMfwJlTBLO,239440,False,9,12OEFXrX8eGDKwanEn5KL5
1845,0ne82fLz1IekjMfwJlTBLO,236520,False,10,4ggrE7uvq4xokNlIY579bl
1846,20uWTra0IiK3AQqcYAUonK,212333,False,1,65gN74DXlpE58AFIluoNiY
1847,20uWTra0IiK3AQqcYAUonK,218613,False,2,1BfyuMNb5QjyJsvzcn6ANl
1848,20uWTra0IiK3AQqcYAUonK,121706,False,3,2uTGWmIMG4pJ7fYcALRecO
1849,20uWTra0IiK3AQqcYAUonK,164880,False,4,6Xj79ySyIVorMr9yp9KjTz
1850,20uWTra0IiK3AQqcYAUonK,241960,False,5,0x5JLNeBF1rRnd9m5WeDP4
1851,20uWTra0IiK3AQqcYAUonK,275373,False,6,3Zc73GR5Ci9iRLbvxkTdDN
1852,20uWTra0IiK3AQqcYAUonK,204253,False,7,163lXnUlmEHF9vLKKn4eV1
1853,20uWTra0IiK3AQqcYAUonK,230453,False,8,632cwWzmVXx5lvpGC5C3iS
1854,20uWTra0IiK3AQqcYAUonK,239440,False,9,1j4oYxWUjizsDWR7dnRwq0
1855,20uWTra0IiK3AQqcYAUonK,236520,False,10,1KhpMyegA9IZ3oabaNyVyt
1856,6rr7vToca3gOoxbjbXnjYj,331253,False,1,3tJHHecGNy8tiWWmc0HStB
1857,5PF8Fw1q1v4TDpZaAD4fsT,253560,False,1,7p88jUPpIodkclG9vGzMvL
1858,7jx1PooDl3tT30c90TZET0,179373,False,1,3GSNKkC0PIoNcn0O2TN1yu
1859,2eI9xaGZpljFw6nCGPgF2d,268093,False,1,1QPwEUEl8AlVfPwnDIjvcG
1860,2eI9xaGZpljFw6nCGPgF2d,218600,False,2,5VatIDjwOHDuAkDkTlMEH2
1861,2eI9xaGZpljFw6nCGPgF2d,257200,False,3,0Vbbo91TGDVDuFlfzWnYC5
1862,2eI9xaGZpljFw6nCGPgF2d,203853,False,4,2s6pdNvYK1NgEw0y1NY0qk
1863,2eI9xaGZpljFw6nCGPgF2d,178373,False,5,6eGQWuhDKiS1b3uXnpbt6d
1864,2eI9xaGZpljFw6nCGPgF2d,95906,False,6,25tPCmvG3DvOSWu1NteBD5
1865,2eI9xaGZpljFw6nCGPgF2d,198400,False,7,1yecurS2TuAj4kxYzaFsFW
1866,2eI9xaGZpljFw6nCGPgF2d,232640,False,8,6MTbHnG5F3biHcSh3UBtkS
1867,2eI9xaGZpljFw6nCGPgF2d,237853,False,9,16RCnDoKs0JQjmCOUWnz7U
1868,2eI9xaGZpljFw6nCGPgF2d,181186,False,10,3pDEKIm18yy5q3xP4ZlZpS
1869,2eI9xaGZpljFw6nCGPgF2d,141066,False,11,19oQucJnErBtXLSOFzzUGS
1870,2eI9xaGZpljFw6nCGPgF2d,236906,False,12,7IBSX577pe8gmA2DwaHfDJ
1871,2eI9xaGZpljFw6nCGPgF2d,251520,False,13,2S1xduVyFMuMezBzMpatSn
1872,2eI9xaGZpljFw6nCGPgF2d,267760,False,14,3OWDQEVRLJIiEo7pzwyYjY
1873,2eI9xaGZpljFw6nCGPgF2d,200320,False,15,5E1sZiIdg98VBxj4VdRCv5
1874,2eI9xaGZpljFw6nCGPgF2d,263986,False,16,5vt6pqAPJjvnxQVy0FHsAA
1875,2eI9xaGZpljFw6nCGPgF2d,233840,False,17,1JCau7tmKQQnZ5zOruyz1q
1876,2eI9xaGZpljFw6nCGPgF2d,197106,False,18,0weAHCGndMHrIMb34wBL6b
1877,2eI9xaGZpljFw6nCGPgF2d,191866,False,19,5yfNshxTOzegP1mPL5qJX4
1878,2eI9xaGZpljFw6nCGPgF2d,203573,False,20,2JipBl4cIMedFg6XrlQwqt
1879,3QhhOighHWz7tBHYxuhdvQ,159391,False,1,1Zw2ehRZP0RdbnySVoohux
1880,3QhhOighHWz7tBHYxuhdvQ,140054,False,2,2KwTtAhmam52F5zXjCCe49
1881,3QhhOighHWz7tBHYxuhdvQ,126004,False,3,2bJQN5JQEleiPSTML5F7km
1882,3QhhOighHWz7tBHYxuhdvQ,174189,False,4,2czGCjb1MAqiJm9IWrqiFm
1883,3QhhOighHWz7tBHYxuhdvQ,131756,False,5,1RFIhMCVneS0wm5NGSACU2
